Run ID,Algorithm,Scenario,Num Devices,Instance ID,Repetition,Path Length (L),Packets Expected,Packets Received,Avg Latency (s),Avg Throughput (pkt/s),Energy Consumed (J),Mission Duration (s)
682,CRL-U,forest,199,10,1,8907.951279118524,115495,39197,347.2154616422958,67.06303038602847,355,584.4799999996135
683,CRL-U,forest,199,2,1,9201.626221997063,119053,38126,359.0587410164416,63.321707357624135,367,602.0999999995975
684,CRL-U,forest,199,3,1,8447.990456547388,109743,35942,328.6825980745157,64.54173250973876,337,556.8799999996386
685,CRL-U,forest,199,4,1,10220.378451796745,131624,42401,396.59970991227755,63.931064638254135,408,663.2299999995419
686,CRL-U,forest,199,5,1,8697.962396169027,113153,37128,339.8324315878505,64.92271105830655,347,571.8799999996249
687,CRL-U,forest,199,6,1,9250.73275759344,119646,37637,360.19737997164685,62.20477646479664,369,605.0499999995948
688,CRL-U,forest,199,7,1,8926.958736157963,115234,35119,347.77220735196784,59.96892182648004,356,585.6199999996124
689,CRL-U,forest,199,8,1,9091.100954067364,117902,37546,352.7705289509698,63.05271466240953,362,595.4699999996035
690,CRL-U,forest,199,9,1,9486.481943055076,122170,40972,368.32764033954624,66.17031928814687,378,619.1899999995819
691,CRL-U,urban,199,1,1,10306.473772258136,131841,43491,385.1135977556303,65.06829844855565,411,668.3899999995372
692,CRL-U,urban,199,10,1,10195.792903251395,131482,47890,375.16434119835696,72.3687193049234,406,661.7499999995432
693,CRL-U,urban,199,2,1,8317.727285056393,108793,34444,320.0868435720205,62.73152785623368,331,549.0699999996457
694,CRL-U,urban,199,3,1,9141.751575384502,118966,39514,346.0771174771649,66.02061786774884,364,598.5099999996007
695,CRL-U,urban,199,4,1,8642.42791838919,112556,36788,321.6455072304523,64.70495119167016,344,568.549999999628
696,CRL-U,urban,199,5,1,7007.870113706863,92769,27850,263.65402154387823,59.19486481894394,279,470.4799999997171
697,CRL-U,urban,199,6,1,7162.120831128743,94350,29839,275.4702597270896,62.19957059182899,285,479.7299999997087
698,CRL-U,urban,199,7,1,7353.558641272556,97908,30605,274.9196389477642,62.30405928101217,293,491.21999999969825
699,CRL-U,urban,199,8,1,9796.931166792876,126714,45641,368.4473981724871,71.55780627768199,390,637.819999999565
700,CRL-U,urban,199,9,1,6664.1893056337785,89180,29037,255.073927747262,64.54674787715523,265,449.85999999973586
801,CRL-HA,agriculture,49,1,1,3462.6635251917255,12523,3270,137.3092354740257,12.686219739296765,139,257.7599999999106
802,CRL-HA,agriculture,49,10,1,3368.0301856135293,12279,3331,132.46143200242466,13.213534848669578,135,252.0899999999157
803,CRL-HA,agriculture,49,2,1,3287.6231917819123,12036,3272,130.35770171151734,13.233034053227604,132,247.2599999999201
804,CRL-HA,agriculture,49,3,1,3441.179403070882,12474,3313,135.29264111079607,12.917186525269573,138,256.47999999991174
805,CRL-HA,agriculture,49,4,1,3393.1155998878235,12328,3303,133.85112624888677,13.024961552116077,136,253.58999999991434
806,CRL-HA,agriculture,49,5,1,3390.064005522453,12328,3271,134.51811066954227,12.907935756288637,136,253.4099999999145
807,CRL-HA,agriculture,49,6,1,3356.501957375181,12231,3275,133.0943511450616,13.027048528246182,135,251.39999999991633
808,CRL-HA,agriculture,49,7,1,3273.3993577863957,11988,3311,128.60567804291372,13.436954669051838,132,246.40999999992087
809,CRL-HA,agriculture,49,8,1,3356.652999335937,12231,3290,133.01072948330608,13.086714399367919,135,251.39999999991633
810,CRL-HA,agriculture,49,9,1,3385.4827013545737,12328,3268,134.45716034273968,12.910362264453445,136,253.12999999991476
811,CRL-HA,custom_hybrid,49,1,1,2225.838059194128,8546,2172,83.67981583794574,11.8326432774039,90,183.55999999997803
812,CRL-HA,custom_hybrid,49,10,1,2392.1805141760315,9408,2877,92.74027459160015,14.865144156249155,96,193.53999999996896
